keyword,language,topic,topicColor,keywordColor,limitPages,ratioNew
'Ukraine',en,Ukraine,#0BA9A7,#0BA9A7,2,0.10002241021102441
'Buenos Aires',en,Argentina,#F9ADE8,#F9ADE8,2,0.10002247468687256
'Argentinien',en,Argentina,#F9ADE8,#F9ADE8,2,0.10002247468687256
'Kampala',en,Uganda,#55C78E,#55C78E,2,0.10002340651982525
'Uganda',en,Uganda,#55C78E,#55C78E,2,0.10002340651982525
'Algerien',en,Algeria,#2D8CDA,#2D8CDA,2,0.10002368072939678
'Algier',en,Algeria,#2D8CDA,#2D8CDA,2,0.10002368072939678
'Khartum',en,Sudan,#35C618,#35C618,2,0.1000239225676245
'Sudan',en,Sudan,#35C618,#35C618,2,0.1000239225676245
'Irak',en,Iraq,#2247E6,#2247E6,2,0.10002601890012906
'Bagdad',en,Iraq,#2247E6,#2247E6,2,0.10002601890012906
'Polen',en,Poland,#276EFF,#276EFF,2,0.10002633065382069
'Warschau',en,Poland,#276EFF,#276EFF,2,0.10002633065382069
'Afghanistan',en,Afghanistan,#BBE839,#BBE839,2,0.1000269016898727
'Kabul',en,Afghanistan,#BBE839,#BBE839,2,0.1000269016898727
'Ottawa',en,Canada,#8D05CE,#8D05CE,2,0.10002698410334092
'Kanada',en,Canada,#8D05CE,#8D05CE,2,0.10002698410334092
'Marokko',en,Morocco,#588476,#588476,2,0.10002775531293588
'Rabat',en,Morocco,#588476,#588476,2,0.10002775531293588
'Saudi-Arabien',en,Saudi Arabia,#976236,#976236,2,0.10002967363717219
'Riad',en,Saudi Arabia,#976236,#976236,2,0.10002967363717219
'Taschkent',en,Uzbekistan,#03D5DB,#03D5DB,2,0.10003034404073384
'Usbekistan',en,Uzbekistan,#03D5DB,#03D5DB,2,0.10003034404073384
'Lima',en,Peru,#BA0E8A,#BA0E8A,2,0.10003126049571144
'Peru',en,Peru,#BA0E8A,#BA0E8A,2,0.10003126049571144
'Kuala Lumpur',en,Malaysia,#241745,#241745,2,0.10003171724960065
'Malaysia',en,Malaysia,#241745,#241745,2,0.10003171724960065
'Luanda',en,Angola,#1F65AD,#1F65AD,2,0.1000324572452069
'Angola',en,Angola,#1F65AD,#1F65AD,2,0.1000324572452069
'Ghana',en,Ghana,#B84ADB,#B84ADB,2,0.10003359412677913
'Accra',en,Ghana,#B84ADB,#B84ADB,2,0.10003359412677913
'Mosambik',en,Mozambique,#7299D6,#7299D6,2,0.10003390294576593
'Maputo',en,Mozambique,#7299D6,#7299D6,2,0.10003390294576593
'Venezuela',en,Venezuela,#E81D03,#E81D03,2,0.10003463779860164
'Caracas',en,Venezuela,#E81D03,#E81D03,2,0.10003463779860164
'Jemen',en,Yemen,#A41E48,#A41E48,2,0.10003508933587012
'Sanaa',en,Yemen,#A41E48,#A41E48,2,0.10003508933587012
'Nepal',en,Nepal,#7D4D3D,#7D4D3D,2,0.10003560255599295
'Kathmandu',en,Nepal,#7D4D3D,#7D4D3D,2,0.10003560255599295
'Madagaskar',en,Madagascar,#E2B6C2,#E2B6C2,2,0.10003807729752322
'Antananarivo',en,Madagascar,#E2B6C2,#E2B6C2,2,0.10003807729752322
'Nordkorea',en,North Korea,#27348B,#27348B,2,0.10003913922051659
'Pjöngjang',en,North Korea,#27348B,#27348B,2,0.10003913922051659
'Kamerun',en,Cameroon,#7BB694,#7BB694,2,0.10003965698767822
'Yaoundé',en,Cameroon,#7BB694,#7BB694,2,0.10003965698767822
'Yamoussoukro',en,Ivory Coast,#D6BAB5,#D6BAB5,2,0.10003988953948285
'Elfenbeinküste',en,Ivory Coast,#D6BAB5,#D6BAB5,2,0.10003988953948285
'Canberra',en,Australia,#857C43,#857C43,2,0.100040012213328
'Australien',en,Australia,#857C43,#857C43,2,0.100040012213328
'Taiwan',en,Taiwan,#37742F,#37742F,2,0.10004264058291042
'Taipeh',en,Taiwan,#37742F,#37742F,2,0.10004264058291042
'Niamey',en,Niger,#80F493,#80F493,2,0.10004455742623473
'Niger',en,Niger,#80F493,#80F493,2,0.10004455742623473
'Sri Lanka',en,Sri Lanka,#0C66E3,#0C66E3,2,0.10004614674665437
'Colombo',en,Sri Lanka,#0C66E3,#0C66E3,2,0.10004614674665437
'Ouagadougou',en,Burkina Faso,#70EBA9,#70EBA9,2,0.10005062897643145
'Burkina Faso',en,Burkina Faso,#70EBA9,#70EBA9,2,0.10005062897643145
'Rumänien',en,Romania,#5F1E0F,#5F1E0F,2,0.10005135068740084
'Bukarest',en,Romania,#5F1E0F,#5F1E0F,2,0.10005135068740084
'Mali',en,Mali,#EB8B3D,#EB8B3D,2,0.10005241724758082
'Bamako',en,Mali,#EB8B3D,#EB8B3D,2,0.10005241724758082
'Chile',en,Chile,#4A799C,#4A799C,2,0.10005339267751465
'Santiago',en,Chile,#4A799C,#4A799C,2,0.10005339267751465
'Kasachstan',en,Kazakhstan,#3F5C29,#3F5C29,2,0.10005471507426013
'Nur-Sultan',en,Kazakhstan,#3F5C29,#3F5C29,2,0.10005471507426013
'Malawi',en,Malawi,#B9C253,#B9C253,2,0.10005693545267585
'Lilongwe',en,Malawi,#B9C253,#B9C253,2,0.10005693545267585
'Lusaka',en,Zambia,#B15F5A,#B15F5A,2,0.10005763083553992
'Sambia',en,Zambia,#B15F5A,#B15F5A,2,0.10005763083553992
'Guatemala',en,Guatemala,#F2E752,#F2E752,2,0.1000579783853101
'Guatemala-Stadt',en,Guatemala,#F2E752,#F2E752,2,0.1000579783853101
'Die Niederlande',en,The Netherlands,#6F7CEA,#6F7CEA,2,0.10005803487977524
'Amsterdam',en,The Netherlands,#6F7CEA,#6F7CEA,2,0.10005803487977524
'Ecuador',en,Ecuador,#200837,#200837,2,0.10005853307794962
'Quito',en,Ecuador,#200837,#200837,2,0.10005853307794962
'Syrien',en,Syria,#3AE75E,#3AE75E,2,0.10005914960727914
'Damaskus',en,Syria,#3AE75E,#3AE75E,2,0.10005914960727914
'Simbabwe',en,Zimbabwe,#A377E4,#A377E4,2,0.10005928241365265
'Harare',en,Zimbabwe,#A377E4,#A377E4,2,0.10005928241365265
'Kambodscha',en,Cambodia,#60C0BD,#60C0BD,2,0.10006153922651839
'Phnom Penh',en,Cambodia,#60C0BD,#60C0BD,2,0.10006153922651839
'Dakar',en,Senegal,#7E904D,#7E904D,2,0.10006307413228917
'Senegal',en,Senegal,#7E904D,#7E904D,2,0.10006307413228917
'N'Djamena',en,Chad,#75888A,#75888A,2,0.10006460886985455
'Tschad',en,Chad,#75888A,#75888A,2,0.10006460886985455
'Mogadischu',en,Somalia,#CDEA16,#CDEA16,2,0.10006663044635604
'Somalia',en,Somalia,#CDEA16,#CDEA16,2,0.10006663044635604
'Guinea',en,Guinea,#179EC9,#179EC9,2,0.10008055214954217
'Conakry',en,Guinea,#179EC9,#179EC9,2,0.10008055214954217
'Kigali',en,Rwanda,#A56B0C,#A56B0C,2,0.100081287998583
'Ruanda',en,Rwanda,#A56B0C,#A56B0C,2,0.100081287998583
'Tunis',en,Tunisia,#A8D9CE,#A8D9CE,2,0.10008646626553237
'Tunesien',en,Tunisia,#A8D9CE,#A8D9CE,2,0.10008646626553237
'Benin',en,Benin,#1856D0,#1856D0,2,0.10008706972752748
'Porto-Novo',en,Benin,#1856D0,#1856D0,2,0.10008706972752748
'Brüssel',en,Belgium,#6B92F5,#6B92F5,2,0.1000875498202252
'Belgien',en,Belgium,#6B92F5,#6B92F5,2,0.1000875498202252
'Erfolgreich',en,Bolivia,#17796F,#17796F,2,0.10008808134347302
'Bolivien',en,Bolivia,#17796F,#17796F,2,0.10008808134347302
'Kuba',en,Cuba,#A2B192,#A2B192,2,0.10008819790339472
'Havanna',en,Cuba,#A2B192,#A2B192,2,0.10008819790339472
'Burundi',en,Burundi,#D96AD2,#D96AD2,2,0.10008948243182468
'Gitega',en,Burundi,#D96AD2,#D96AD2,2,0.10008948243182468
'Port-au-Prince',en,Haiti,#D8FBB1,#D8FBB1,2,0.10008990238039928
'Haiti',en,Haiti,#D8FBB1,#D8FBB1,2,0.10008990238039928
'Serbien und Montenegro',en,Serbia and Montenegro,#71F6E2,#71F6E2,2,0.100092343137866
'Belgrad',en,Serbia and Montenegro,#71F6E2,#71F6E2,2,0.100092343137866
'Athen',en,Greece,#2E3EF7,#2E3EF7,2,0.10009321690417713
'Griechenland',en,Greece,#2E3EF7,#2E3EF7,2,0.10009321690417713
'Santo Domingo',en,Dominican Republic,#BEFD21,#BEFD21,2,0.10009409847311113
'Dominikanische Republik',en,Dominican Republic,#BEFD21,#BEFD21,2,0.10009409847311113
'Tschechien',en,Czechia,#151748,#151748,2,0.10009411149106012
'Prag',en,Czechia,#151748,#151748,2,0.10009411149106012
'Portugal',en,Portugal,#C50204,#C50204,2,0.1000972595942213
'Lissabon',en,Portugal,#C50204,#C50204,2,0.1000972595942213
'Aserbaidschan',en,Azerbaijan,#73C384,#73C384,2,0.10009780046748624
'Baku',en,Azerbaijan,#73C384,#73C384,2,0.10009780046748624
'Stockholm',en,Sweden,#0D5DF0,#0D5DF0,2,0.10009820119952766
'Schweden',en,Sweden,#0D5DF0,#0D5DF0,2,0.10009820119952766
'Amman',en,Jordan,#DE29AB,#DE29AB,2,0.10010044183358174
'Jordanien',en,Jordan,#DE29AB,#DE29AB,2,0.10010044183358174
'Ungarn',en,Hungary,#99D2DF,#99D2DF,2,0.1001023668757169
'Budapest',en,Hungary,#99D2DF,#99D2DF,2,0.1001023668757169
'Vereinigte Arabische Emirate',en,United Arab Emirates,#FA37F9,#FA37F9,2,0.10010383181986343
'Abu Dhabi',en,United Arab Emirates,#FA37F9,#FA37F9,2,0.10010383181986343
'Honduras',en,Honduras,#CF4354,#CF4354,2,0.10010430223784623
'Tegucigalpa',en,Honduras,#CF4354,#CF4354,2,0.10010430223784623
'Minsk',en,Belarus,#4F9FE5,#4F9FE5,2,0.10010542533535273
'Weißrussland',en,Belarus,#4F9FE5,#4F9FE5,2,0.10010542533535273
'Duschanbe',en,Tajikistan,#060057,#060057,2,0.10010988000334475
'Tadschikistan',en,Tajikistan,#060057,#060057,2,0.10010988000334475
'Israel',en,Israel,#842974,#842974,2,0.1001125644431437
'Jerusalem',en,Israel,#842974,#842974,2,0.1001125644431437
'Österreich',en,Austria,#42BE27,#42BE27,2,0.10011303219371638
'Wien',en,Austria,#42BE27,#42BE27,2,0.10011303219371638
'Papua-Neuguinea',en,Papua New Guinea,#707D5D,#707D5D,2,0.10011619373492678
'Port Moresby',en,Papua New Guinea,#707D5D,#707D5D,2,0.10011619373492678
'Schweiz',en,Switzerland,#4D483A,#4D483A,2,0.10011741853472707
'Bern',en,Switzerland,#4D483A,#4D483A,2,0.10011741853472707
'Juba',en,South Sudan,#63EEDB,#63EEDB,2,0.1001210581938844
'Südsudan',en,South Sudan,#63EEDB,#63EEDB,2,0.1001210581938844
'Lomé',en,Togo,#83094B,#83094B,2,0.10012675726769132
'Togo',en,Togo,#83094B,#83094B,2,0.10012675726769132
'Freetown',en,Sierra Leone,#8CF7BC,#8CF7BC,2,0.10013071632283481
'Sierra Leone',en,Sierra Leone,#8CF7BC,#8CF7BC,2,0.10013071632283481
'Hongkong',en,Hong Kong,#CF2A23,#CF2A23,2,0.10013520683129812
'Hongkong',en,Hong Kong,#CF2A23,#CF2A23,2,0.10013520683129812
'Vientiane',en,Laos,#DD0DF9,#DD0DF9,2,0.10014161283136871
'Laos',en,Laos,#DD0DF9,#DD0DF9,2,0.10014161283136871
'Bulgarien',en,Bulgaria,#F93066,#F93066,2,0.10014285634694321
'Sofia',en,Bulgaria,#F93066,#F93066,2,0.10014285634694321
'Serbien',en,Serbia,#2C7981,#2C7981,2,0.10014322371372215
'Belgrad',en,Serbia,#2C7981,#2C7981,2,0.10014322371372215
'Paraguay',en,Paraguay,#BAFBDC,#BAFBDC,2,0.10014375931470511
'Asunción',en,Paraguay,#BAFBDC,#BAFBDC,2,0.10014375931470511
'Beirut',en,Lebanon,#C60C9E,#C60C9E,2,0.10014600831517355
'Libanon',en,Lebanon,#C60C9E,#C60C9E,2,0.10014600831517355
'Libyen',en,Libya,#818B7E,#818B7E,2,0.10014973271960886
'Tripolis',en,Libya,#818B7E,#818B7E,2,0.10014973271960886
'Managua',en,Nicaragua,#41A60C,#41A60C,2,0.10015466676812808
'Nicaragua',en,Nicaragua,#41A60C,#41A60C,2,0.10015466676812808
'El Salvador',en,El Salvador,#05D5E9,#05D5E9,2,0.1001557451909
'San Salvador',en,El Salvador,#05D5E9,#05D5E9,2,0.1001557451909
'Kirgisistan',en,Kyrgyzstan,#1390B9,#1390B9,2,0.1001583330694449
'Bischkek',en,Kyrgyzstan,#1390B9,#1390B9,2,0.1001583330694449
'Eritrea',en,Eritrea,#CB858D,#CB858D,2,0.10016104973505709
'Asmara',en,Eritrea,#CB858D,#CB858D,2,0.10016104973505709
'Turkmenistan',en,Turkmenistan,#6F4B33,#6F4B33,2,0.10017091364280553
'Aschgabat',en,Turkmenistan,#6F4B33,#6F4B33,2,0.10017091364280553
'Kopenhagen',en,Denmark,#97B53A,#97B53A,2,0.10017248974807183
'Dänemark',en,Denmark,#97B53A,#97B53A,2,0.10017248974807183
'Singapur',en,Singapore,#615481,#615481,2,0.1001773465969671
'Singapur',en,Singapore,#615481,#615481,2,0.1001773465969671
'Finnland',en,Finland,#1EF42E,#1EF42E,2,0.10018122343943967
'Helsinki',en,Finland,#1EF42E,#1EF42E,2,0.10018122343943967
'Bratislava',en,Slovakia,#B42391,#B42391,2,0.10018358692501264
'Slowakei',en,Slovakia,#B42391,#B42391,2,0.10018358692501264
'Norwegen',en,Norway,#E2FF59,#E2FF59,2,0.10018817026247494
'Oslo',en,Norway,#E2FF59,#E2FF59,2,0.10018817026247494
'Republik Kongo',en,Republic of the Congo,#80C50C,#80C50C,2,0.10019068092731187
'Brazzaville',en,Republic of the Congo,#80C50C,#80C50C,2,0.10019068092731187
'Costa Rica',en,Costa Rica,#8A4DEA,#8A4DEA,2,0.10020002236250013
'San José',en,Costa Rica,#8A4DEA,#8A4DEA,2,0.10020002236250013
'Neuseeland',en,New Zealand,#12F8AE,#12F8AE,2,0.10020468734008803
'Wellington',en,New Zealand,#12F8AE,#12F8AE,2,0.10020468734008803
'Dublin',en,Ireland,#E1D5AE,#E1D5AE,2,0.10020603662589476
'Irland',en,Ireland,#E1D5AE,#E1D5AE,2,0.10020603662589476
'Oman',en,Oman,#A9C5D0,#A9C5D0,2,0.10020706150120003
'Maskat',en,Oman,#A9C5D0,#A9C5D0,2,0.10020706150120003
'Liberia',en,Liberia,#AA0B2C,#AA0B2C,2,0.10020751292234846
'Monrovia',en,Liberia,#AA0B2C,#AA0B2C,2,0.10020751292234846
'Bangui',en,Central African Republic,#8A0CFA,#8A0CFA,2,0.1002142990161318
'Zentralafrikanische Republik',en,Central African Republic,#8A0CFA,#8A0CFA,2,0.1002142990161318
'Ostjerusalem',en,Palestinian Territory,#BC87DE,#BC87DE,2,0.10021886210527399
'Palästinensisches Gebiet',en,Palestinian Territory,#BC87DE,#BC87DE,2,0.10021886210527399
'Mauretanien',en,Mauritania,#7A5076,#7A5076,2,0.1002271014205421
'Nouakchott',en,Mauritania,#7A5076,#7A5076,2,0.1002271014205421
'Panama',en,Panama,#5D4E6F,#5D4E6F,2,0.10023941355171681
'Panama-Stadt',en,Panama,#5D4E6F,#5D4E6F,2,0.10023941355171681
'Kuwait',en,Kuwait,#5B54D0,#5B54D0,2,0.10024170300067024
'Kuwait-Stadt',en,Kuwait,#5B54D0,#5B54D0,2,0.10024170300067024
'Kroatien',en,Croatia,#0EA18E,#0EA18E,2,0.10025827560227935
'Zagreb',en,Croatia,#0EA18E,#0EA18E,2,0.10025827560227935
'Tiflis',en,Georgia,#BAF433,#BAF433,2,0.10026994196247807
'Georgia',en,Georgia,#BAF433,#BAF433,2,0.10026994196247807
'Moldawien',en,Moldova,#2AC9F1,#2AC9F1,2,0.10028201720135718
'Chișinău',en,Moldova,#2AC9F1,#2AC9F1,2,0.10028201720135718
'Montevideo',en,Uruguay,#41BC88,#41BC88,2,0.10028991397962311
'Uruguay',en,Uruguay,#41BC88,#41BC88,2,0.10028991397962311
'Sarajevo',en,Bosnia and Herzegovina,#4B4606,#4B4606,2,0.10030084878467621
'Bosnien und Herzegowina',en,Bosnia and Herzegovina,#4B4606,#4B4606,2,0.10030084878467621
'Puerto Rico',en,Puerto Rico,#90862A,#90862A,2,0.10031297405789331
'San Juan',en,Puerto Rico,#90862A,#90862A,2,0.10031297405789331
'Mongolei',en,Mongolia,#A7D11F,#A7D11F,2,0.10031543671582432
'Ulaanbaatar',en,Mongolia,#A7D11F,#A7D11F,2,0.10031543671582432
'Armenien',en,Armenia,#8AC860,#8AC860,2,0.10032421216444042
'Eriwan',en,Armenia,#8AC860,#8AC860,2,0.10032421216444042
'Kingston',en,Jamaica,#B78954,#B78954,2,0.10034073233600979
'Jamaika',en,Jamaica,#B78954,#B78954,2,0.10034073233600979
'Tirana',en,Albania,#C60FFA,#C60FFA,2,0.10034887258335962
'Albanien',en,Albania,#C60FFA,#C60FFA,2,0.10034887258335962
'Litauen',en,Lithuania,#2B01B5,#2B01B5,2,0.10035848294320232
'Vilnius',en,Lithuania,#2B01B5,#2B01B5,2,0.10035848294320232
'Doha',en,Qatar,#A08B0A,#A08B0A,2,0.1003594953691604
'Katar',en,Qatar,#A08B0A,#A08B0A,2,0.1003594953691604
'Namibia',en,Namibia,#EAE393,#EAE393,2,0.10040845418471524
'Windhoek',en,Namibia,#EAE393,#EAE393,2,0.10040845418471524
'Gambia',en,Gambia,#A82B11,#A82B11,2,0.10043857687068386
'Banjul',en,Gambia,#A82B11,#A82B11,2,0.10043857687068386
'Botswana',en,Botswana,#F9CB83,#F9CB83,2,0.10044363092391465
'Gaborone',en,Botswana,#F9CB83,#F9CB83,2,0.10044363092391465
'Gabun',en,Gabon,#667B4E,#667B4E,2,0.10047185948024678
'Libreville',en,Gabon,#667B4E,#667B4E,2,0.10047185948024678
'Maseru',en,Lesotho,#FB5F0F,#FB5F0F,2,0.10047435359835154
'Lesotho',en,Lesotho,#FB5F0F,#FB5F0F,2,0.10047435359835154
'Nordmazedonien',en,North Macedonia,#220407,#220407,2,0.10048008649238248
'Skopje',en,North Macedonia,#220407,#220407,2,0.10048008649238248
'Slowenien',en,Slovenia,#641DEA,#641DEA,2,0.10048370588360489
'Ljubljana',en,Slovenia,#641DEA,#641DEA,2,0.10048370588360489
'Riga',en,Latvia,#263A5C,#263A5C,2,0.10051906472840977
'Lettland',en,Latvia,#263A5C,#263A5C,2,0.10051906472840977
'Bissau',en,Guinea-Bissau,#824AD8,#824AD8,2,0.10053352995690679
'Guinea-Bissau',en,Guinea-Bissau,#824AD8,#824AD8,2,0.10053352995690679
'Kosovo',en,Kosovo,#D48961,#D48961,2,0.1005419173034195
'Pristina',en,Kosovo,#D48961,#D48961,2,0.1005419173034195
'Manama',en,Bahrain,#782C45,#782C45,2,0.1006371703519538
'Bahrain',en,Bahrain,#782C45,#782C45,2,0.1006371703519538
'Hafen von Spanien',en,Trinidad and Tobago,#95B5F4,#95B5F4,2,0.10071949796310127
'Trinidad und Tobago',en,Trinidad and Tobago,#95B5F4,#95B5F4,2,0.10071949796310127
'Estland',en,Estonia,#BC8338,#BC8338,2,0.10075706875092741
'Tallinn',en,Estonia,#BC8338,#BC8338,2,0.10075706875092741
'Äquatorialguinea',en,Equatorial Guinea,#45F0B2,#45F0B2,2,0.10076395711450342
'Malabo',en,Equatorial Guinea,#45F0B2,#45F0B2,2,0.10076395711450342
'Dili',en,Timor Leste,#83A1EF,#83A1EF,2,0.10078866094834903
'Timor-Leste',en,Timor Leste,#83A1EF,#83A1EF,2,0.10078866094834903
'Port Louis',en,Mauritius,#4DE635,#4DE635,2,0.10079032453096215
'Mauritius',en,Mauritius,#4DE635,#4DE635,2,0.10079032453096215
'Nikosia',en,Cyprus,#AAA4D2,#AAA4D2,2,0.10084085548637184
'Zypern',en,Cyprus,#AAA4D2,#AAA4D2,2,0.10084085548637184
'Mbabane',en,Eswatini,#88B411,#88B411,2,0.10088013370991322
'Eswatini',en,Eswatini,#88B411,#88B411,2,0.10088013370991322
'Dschibuti',en,Djibouti,#8E7725,#8E7725,2,0.10104283986151087
'Dschibuti',en,Djibouti,#8E7725,#8E7725,2,0.10104283986151087
'Fidschi',en,Fiji,#C1AE4E,#C1AE4E,2,0.10113188369215934
'Suva',en,Fiji,#C1AE4E,#C1AE4E,2,0.10113188369215934
'Komoren',en,Comoros,#3F9C71,#3F9C71,2,0.10120145808953747
'Moroni',en,Comoros,#3F9C71,#3F9C71,2,0.10120145808953747
'Georgetown',en,Guyana,#0C7627,#0C7627,2,0.1012836904560182
'Guyana',en,Guyana,#0C7627,#0C7627,2,0.1012836904560182
'Wiedervereinigung',en,Reunion,#A9621E,#A9621E,2,0.1012870874241262
'Saint-Denis',en,Reunion,#A9621E,#A9621E,2,0.1012870874241262
'Thimphu',en,Bhutan,#93EF8D,#93EF8D,2,0.101325567276516
'Bhutan',en,Bhutan,#93EF8D,#93EF8D,2,0.101325567276516
'Salomonen',en,Solomon Islands,#1DE221,#1DE221,2,0.1015317266541882
'Honiara',en,Solomon Islands,#1DE221,#1DE221,2,0.1015317266541882
'Macau',en,Macao,#6CAD4F,#6CAD4F,2,0.10158319031847457
'Macau',en,Macao,#6CAD4F,#6CAD4F,2,0.10158319031847457
'Podgorica',en,Montenegro,#A88D15,#A88D15,2,0.10160682579598133
'Montenegro',en,Montenegro,#A88D15,#A88D15,2,0.10160682579598133
'Luxemburg',en,Luxembourg,#22889F,#22889F,2,0.10164547297475186
'Luxemburg',en,Luxembourg,#22889F,#22889F,2,0.10164547297475186
'Surinam',en,Suriname,#43F495,#43F495,2,0.10173613823827109
'Paramaribo',en,Suriname,#43F495,#43F495,2,0.10173613823827109
'Kap Verde',en,Cabo Verde,#5935CD,#5935CD,2,0.10183902296387976
'Praia',en,Cabo Verde,#5935CD,#5935CD,2,0.10183902296387976
'Männlich',en,Maldives,#B2DAB1,#B2DAB1,2,0.10193912692749217
'Malediven',en,Maldives,#B2DAB1,#B2DAB1,2,0.10193912692749217
'Malta',en,Malta,#F9090F,#F9090F,2,0.10206812400471532
'Valletta',en,Malta,#F9090F,#F9090F,2,0.10206812400471532
'Guadeloupe',en,Guadeloupe,#FA2099,#FA2099,2,0.10225733634311512
'Basse-Terre',en,Guadeloupe,#FA2099,#FA2099,2,0.10225733634311512
'Martinique',en,Martinique,#A61A42,#A61A42,2,0.10231000231000231
'Fort-de-France',en,Martinique,#A61A42,#A61A42,2,0.10231000231000231
'Brunei',en,Brunei,#42CCC4,#42CCC4,2,0.10233120882502414
'Bandar Seri Begawan',en,Brunei,#42CCC4,#42CCC4,2,0.10233120882502414
'Bahamas',en,Bahamas,#453A09,#453A09,2,0.10259309200290427
'Nassau',en,Bahamas,#453A09,#453A09,2,0.10259309200290427
'Belmopan',en,Belize,#4F3161,#4F3161,2,0.10261048212994459
'Belize',en,Belize,#4F3161,#4F3161,2,0.10261048212994459
'Island',en,Iceland,#55E357,#55E357,2,0.10282826225910277
